suite,case,config,go_status,rust_status
conformance,node/nodeModulesImportModeDeclarationEmit1.ts,['module=node20'],go-diff,rust-pass
conformance,node/nodeModulesImportModeDeclarationEmit1.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesImportModeDeclarationEmit1.ts,['module=nodenext'],go-diff,rust-pass
conformance,node/nodeModulesImportModeDeclarationEmit1.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesImportModeDeclarationEmit2.ts,['module=node20'],go-diff,rust-pass
conformance,node/nodeModulesImportModeDeclarationEmit2.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesImportModeDeclarationEmit2.ts,['module=nodenext'],go-diff,rust-pass
conformance,node/nodeModulesImportModeDeclarationEmit2.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesImportResolutionIntoExport.ts,['module=node20'],go-pass,rust-diff
conformance,node/nodeModulesImportResolutionIntoExport.ts,['module=nodenext'],go-pass,rust-diff
conformance,node/nodeModulesImportResolutionNoCycle.ts,['module=node20'],go-diff,rust-pass
conformance,node/nodeModulesImportResolutionNoCycle.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesImportResolutionNoCycle.ts,['module=nodenext'],go-diff,rust-pass
conformance,node/nodeModulesImportResolutionNoCycle.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesPackageExports.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesPackageExports.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesPackageImports.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesPackageImports.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExports.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExports.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExportsExclude.ts,['module=node20'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExportsExclude.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExportsExclude.ts,['module=nodenext'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExportsExclude.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExportsTrailers.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesPackagePatternExportsTrailers.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit1.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit1.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit2.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit2.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit4.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit4.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit6.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit6.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit7.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeDeclarationEmit7.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride1.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride1.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride2.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride2.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride3.ts,['module=node20'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride3.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride3.ts,['module=nodenext'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride3.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride4.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTripleSlashReferenceModeOverride4.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodeModulesTypesVersionPackageExports.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodeModulesTypesVersionPackageExports.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodePackageSelfName.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodePackageSelfName.ts,['module=node18'],go-diff,rust-pass
conformance,node/nodePackageSelfNameScoped.ts,['module=node16'],go-diff,rust-pass
conformance,node/nodePackageSelfNameScoped.ts,['module=node18'],go-diff,rust-pass
conformance,nonjsExtensions/declarationFileForHtmlFileWithinDeclarationFile.ts,[],go-pass,rust-diff
conformance,override/override11.ts,[],go-diff,rust-pass
conformance,parser/ecmascript3/Accessors/parserES3Accessors1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript3/Accessors/parserES3Accessors3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserAccessors1.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserAccessors3.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserAccessors5.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserAccessors6.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserAccessors7.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserAccessors8.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserAccessors9.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserGetAccessorWithTypeParameters1.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserSetAccessorWithTypeAnnotation1.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/Accessors/parserSetAccessorWithTypeParameters1.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression11.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression12.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression13.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression14.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression15.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression2.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression3.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression4.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression6.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression8.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClass1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClass2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration10.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration11.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration13.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration14.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration15.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration18.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration19.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration20.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration21.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration22.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration23.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration24.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration25.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ClassDeclarations/parserClassDeclaration9.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName1.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName10.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName11.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName2.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName3.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName4.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName7.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ComputedPropertyNames/parserES5ComputedPropertyName9.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/ConstructorDeclarations/parserConstructorDeclaration2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ConstructorDeclarations/parserConstructorDeclaration3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ConstructorDeclarations/parserConstructorDeclaration4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ConstructorDeclarations/parserConstructorDeclaration6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ConstructorDeclarations/parserConstructorDeclaration7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/AccessibilityAfterStatic/parserAccessibilityAfterStatic1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/AccessibilityAfterStatic/parserAccessibilityAfterStatic10.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/AccessibilityAfterStatic/parserAccessibilityAfterStatic6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/AccessibilityAfterStatic/parserAccessibilityAfterStatic7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ArgumentLists/parserErrorRecovery_ArgumentList2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ArgumentLists/parserErrorRecovery_ArgumentList6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ArgumentLists/parserErrorRecovery_ArgumentList7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ArrayLiteralExpressions/parserErrorRecoveryArrayLiteralExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ArrayLiteralExpressions/parserErrorRecoveryArrayLiteralExpression2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ArrayLiteralExpressions/parserErrorRecoveryArrayLiteralExpression3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/Blocks/parserErrorRecovery_Block2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ClassElements/parserErrorRecovery_ClassElement1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ClassElements/parserErrorRecovery_ClassElement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/Expressions/parserErrorRecovery_Expression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/IfStatements/parserErrorRecoveryIfStatement1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/IfStatements/parserErrorRecoveryIfStatement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/IfStatements/parserErrorRecoveryIfStatement3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/IfStatements/parserErrorRecoveryIfStatement4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/IfStatements/parserErrorRecoveryIfStatement5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/IncompleteMemberVariables/parserErrorRecovery_IncompleteMemberVariable1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/IncompleteMemberVariables/parserErrorRecovery_IncompleteMemberVariable2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/LeftShifts/parserErrorRecovery_LeftShift1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ModuleElements/parserErrorRecovery_ModuleElement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ObjectLiterals/parserErrorRecovery_ObjectLiteral1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ParameterLists/parserErrorRecovery_ParameterList1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ParameterLists/parserErrorRecovery_ParameterList2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ParameterLists/parserErrorRecovery_ParameterList4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/ParameterLists/parserErrorRecovery_ParameterList6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/SourceUnits/parserErrorRecovery_SourceUnit1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/SwitchStatements/parserErrorRecovery_SwitchStatement2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/TypeArgumentLists/TypeArgumentList1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/TypeArgumentLists/parserX_TypeArgumentList1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/parserEmptyParenthesizedExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ErrorRecovery/parserErrantSemicolonInClass1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ExportAssignments/parserExportAssignment1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ExportAssignments/parserExportAssignment2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ExportAssignments/parserExportAssignment3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ExportAssignments/parserExportAssignment4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ExportAssignments/parserExportAssignment6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ExportAssignments/parserExportAssignment7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ExportAssignments/parserExportAssignment8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Expressions/parseIncompleteBinaryExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Expressions/parserInvocationOfMemberAccessOffOfObjectCreationExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Expressions/parserMemberAccessAfterPostfixExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Expressions/parserObjectCreation2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Expressions/parserPostfixPostfixExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Expressions/parserPostfixUnaryExpression1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/FunctionDeclarations/parserFunctionDeclaration1.d.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/FunctionDeclarations/parserFunctionDeclaration3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/FunctionDeclarations/parserFunctionDeclaration4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/FunctionDeclarations/parserFunctionDeclaration6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/FunctionDeclarations/parserFunctionDeclaration7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserAmbiguity2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserAmbiguity3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserAmbiguityWithBinaryOperator1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserAmbiguityWithBinaryOperator2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserAmbiguityWithBinaryOperator3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGenericsInInterfaceDeclaration1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity11.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity15.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity16.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity20.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity9.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration6.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/IndexMemberDeclarations/parserIndexMemberDeclaration9.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration9.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessor1.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration1.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration10.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration11.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration12.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration13.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration14.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration15.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration16.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration17.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration18.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration2.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration3.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration7.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberAccessorDeclarations/parserMemberAccessorDeclaration9.ts,['target=es2015'],go-diff,rust-pass
conformance,parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/MemberFunctionDeclarations/parserMemberFunctionDeclaration4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/MemberVariableDeclarations/parserMemberVariableDeclaration4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/MissingTokens/parserMissingToken2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ModuleDeclarations/parserModule1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration10.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList13.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList14.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList15.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/ParameterLists/parserParameterList8.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Protected/Protected1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Protected/Protected2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Protected/Protected4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Protected/Protected6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/Protected/Protected7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser509534.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser509618.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser509630.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser509693.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser509698.ts,[],go-pass,rust-diff
conformance,parser/ecmascript5/RegressionTests/parser512084.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser521128.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser536727.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser553699.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser566700.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser585151.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser642331.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser642331_1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser645086_1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parser645086_2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegressionTests/parserTernaryAndCommaOperators1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpression2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpression3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpression4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpression5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpressionDivideAmbiguity1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpressionDivideAmbiguity2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpressionDivideAmbiguity5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/RegularExpressions/parserRegularExpressionDivideAmbiguity7.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens1.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens10.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens11.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens12.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens13.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens14.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens15.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens17.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens18.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens2.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens3.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens4.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens5.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens6.ts,[],go-diff,rust-pass
conformance,parser/ecmascript5/SkippedTokens/parserSkippedTokens7.ts,[],go-diff,rust-pass
