norm_name,go_func,go_recv,go_file,rust_func,rust_file,rust_impl,match_type,score,aligned,marked_round,note
set,set,MapFS,tsc/internal/vfs/vfstest/vfstest.go:284,set,tsox-checker/src/checker/relater_relation.rs:155;tsox-core/src/collections/cow.rs:46;tsox-core/src/collections/ordered_map.rs:38;+6more,CopyOnWriteMap;DirtyBox;MapBuilder;ModuleResolutionCache;OrderedMap;Relation;TypeRefDirectiveResolutionCache,exact,1.0,,,
set,set,Relation,tsc/internal/checker/relater.go:106,set,tsox-checker/src/checker/relater_relation.rs:155;tsox-core/src/collections/cow.rs:46;tsox-core/src/collections/ordered_map.rs:38;+6more,CopyOnWriteMap;DirtyBox;MapBuilder;ModuleResolutionCache;OrderedMap;Relation;TypeRefDirectiveResolutionCache,exact,1.0,,,
set,Set,moduleResolutionCache,tsc/internal/module/cache.go:26,set,tsox-checker/src/checker/relater_relation.rs:155;tsox-core/src/collections/cow.rs:46;tsox-core/src/collections/ordered_map.rs:38;+6more,CopyOnWriteMap;DirtyBox;MapBuilder;ModuleResolutionCache;OrderedMap;Relation;TypeRefDirectiveResolutionCache,exact,1.0,,,
set,Set,typeRefDirectiveResolutionCache,tsc/internal/module/cache.go:46,set,tsox-checker/src/checker/relater_relation.rs:155;tsox-core/src/collections/cow.rs:46;tsox-core/src/collections/ordered_map.rs:38;+6more,CopyOnWriteMap;DirtyBox;MapBuilder;ModuleResolutionCache;OrderedMap;Relation;TypeRefDirectiveResolutionCache,exact,1.0,,,
set_affected_files_pending_emit,setAffectedFilesPendingEmit,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:375,,,,go_only,0.0,,,
set_affected_files_pending_emit,setAffectedFilesPendingEmit,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:358,,,,go_only,0.0,,,
set_affected_files_pending_emit,setAffectedFilesPendingEmit,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:179,,,,go_only,0.0,,,
set_assigned_name,SetAssignedName,EmitContext,tsc/internal/printer/emitcontext.go:679,,,,go_only,0.0,,,
set_backend,SetBackend,WatchManager,tsc/internal/execute/watchmanager/watchmanager.go:59,,,,go_only,0.0,,,
set_bind_diagnostics,SetBindDiagnostics,SourceFile,tsc/internal/ast/ast.go:2776,,,,go_only,0.0,,,
set_bool,,,,set_bool,tsox-tsoptions/src/tsoptions/set_bool.rs:5,,rust_only,0.0,,,
set_category,SetCategory,Diagnostic,tsc/internal/ast/diagnostic.go:78,,,,go_only,0.0,,,
set_change_file_set,setChangeFileSet,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:354,,,,go_only,0.0,,,
set_change_file_set,setChangeFileSet,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:323,,,,go_only,0.0,,,
set_change_file_set,setChangeFileSet,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:146,,,,go_only,0.0,,,
set_class_element_and_visit_each_child,setClassElementAndVisitEachChild,classFieldsTransformer,tsc/internal/transformers/estransforms/classfields.go:781,,,,go_only,0.0,,,
set_class_this,SetClassThis,EmitContext,tsc/internal/printer/emitcontext.go:690,,,,go_only,0.0,,,
set_collect_timing,SetCollectTiming,AsyncConn,tsc/internal/ipc/conn_async.go:56,,,,go_only,0.0,,,
set_collect_timing,SetCollectTiming,SyncConn,tsc/internal/ipc/conn_sync.go:45,,,,go_only,0.0,,,
set_command_line,SetCommandLine,Project,tsc/internal/project/project.go:328,set_command_line,tsox-lsp/src/project/project.rs:155,Project,exact,1.0,,,
set_comment_range,SetCommentRange,EmitContext,tsc/internal/printer/emitcontext.go:611,,,,go_only,0.0,,,
set_comment_range,setCommentRange,NodeBuilderImpl,tsc/internal/checker/nodebuilderimpl.go:485,,,,go_only,0.0,,,
set_common_js_module_indicator,setCommonJSModuleIndicator,Binder,tsc/internal/binder/binder.go:935,set_common_js_module_indicator,tsox-checker/src/binder/bind_js_assignment_declarations.rs:257,Binder,exact,1.0,,,
set_compiler_options,SetCompilerOptions,ParsedCommandLine,tsc/internal/tsoptions/parsedcommandline.go:310,,,,go_only,0.0,,,
set_compiler_options,setCompilerOptions,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:291,,,,go_only,0.0,,,
set_compiler_options,setCompilerOptions,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:114,,,,go_only,0.0,,,
set_compiler_options_for_inferred_projects,SetCompilerOptionsForInferredProjects,LSPClient,tsc/internal/testutil/lsptestutil/lspclient.go:324,,,,go_only,0.0,,,
set_compiler_options_for_inferred_projects,SetCompilerOptionsForInferredProjects,Server,tsc/internal/lsp/server.go:2364,,,,go_only,0.0,,,
set_connection,SetConnection,callbackFS,tsc/internal/api/callbackfs.go:73,,,,go_only,0.0,,,
set_content_mapper_contributions,SetContentMapperContributions,Session,tsc/internal/project/session.go:405,,,,go_only,0.0,,,
set_content_mapper_diagnostic_location,setContentMapperDiagnosticLocation,,tsc/internal/tsoptions/tsconfigparsing.go:1769,,,,go_only,0.0,,,
set_content_mapper_info,SetContentMapperInfo,SourceFile,tsc/internal/ast/ast.go:2639,,,,go_only,0.0,,,
set_context,setContext,metadataSerializer,tsc/internal/transformers/tstransforms/typeserializer.go:30,,,,go_only,0.0,,,
set_context_flag,setContextFlag,asyncTransformer,tsc/internal/transformers/estransforms/async.go:58,,,,go_only,0.0,,,
set_context_flags,setContextFlags,Parser,tsc/internal/parser/parser.go:6405,,,,go_only,0.0,,,
set_continue_target,setContinueTarget,Binder,tsc/internal/binder/binder.go:1780,set_continue_target,tsox-checker/src/binder/flow_bind_binder_4.rs:223,Binder,exact,1.0,,,
set_current_class_element_and,setCurrentClassElementAnd,classFieldsTransformer,tsc/internal/transformers/estransforms/classfields.go:718,,,,go_only,0.0,,,
set_current_class_element_and_visit_statements,setCurrentClassElementAndVisitStatements,classFieldsTransformer,tsc/internal/transformers/estransforms/classfields.go:1424,,,,go_only,0.0,,,
set_current_lexical_scope,setCurrentLexicalScope,MetadataTransformer,tsc/internal/transformers/tstransforms/metadata.go:75,,,,go_only,0.0,,,
set_diagnostics,SetDiagnostics,SourceFile,tsc/internal/ast/ast.go:2717,list_diagnostics,tsox-lsp/src/fourslash/api.rs:399,,fuzzy,0.903,,,
set_directory,SetDirectory,KnownSymlinks,tsc/internal/symlinks/knownsymlinks.go:55,set_directory,tsox-core/src/symlinks/sync_string_set.rs:60,KnownSymlinks,exact,1.0,,,
set_emit_diagnostics,setEmitDiagnostics,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:371,,,,go_only,0.0,,,
set_emit_diagnostics,setEmitDiagnostics,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:349,,,,go_only,0.0,,,
set_emit_diagnostics,setEmitDiagnostics,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:172,,,,go_only,0.0,,,
set_emit_flags,SetEmitFlags,EmitContext,tsc/internal/printer/emitcontext.go:583,,,,go_only,0.0,,,
set_emit_signatures,setEmitSignatures,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:430,,,,go_only,0.0,,,
set_end,setEnd,ChangeTrackerWriter,tsc/internal/printer/changetrackerwriter.go:78,,,,go_only,0.0,,,
set_entry,setEntry,MapFS,tsc/internal/vfs/vfstest/vfstest.go:288,,,,go_only,0.0,,,
set_error,setError,MappingsDecoder,tsc/internal/sourcemap/decoder.go:183,,,,go_only,0.0,,,
set_error,setError,eventList,tsc/internal/fswatch/event.go:204,,,,go_only,0.0,,,
set_error_and_stop_iterating,setErrorAndStopIterating,MappingsDecoder,tsc/internal/sourcemap/decoder.go:187,,,,go_only,0.0,,,
set_export_context_flag,setExportContextFlag,Binder,tsc/internal/binder/binder.go:888,set_export_context_flag,tsox-checker/src/binder/bind_walk_bind_module_declaration.rs:13,Binder,exact,1.0,,,
set_expression,SetExpression,MutableNode,tsc/internal/ast/ast.go:399,first_expression,tsox-emit/src/printer/tests.rs:972,,fuzzy,0.867,,,
set_external_data,SetExternalData,Diagnostic,tsc/internal/ast/diagnostic.go:82,,,,go_only,0.0,,,
set_external_helpers_module_name,SetExternalHelpersModuleName,EmitContext,tsc/internal/printer/emitcontext.go:765,,,,go_only,0.0,,,
set_external_module_indicator,SetExternalModuleIndicator,,tsc/internal/ast/parseoptions.go:56,set_external_module_indicator,tsox-frontend/src/parser/references.rs:176,,exact,1.0,,,
set_field_from_value,setFieldFromValue,,tsc/internal/ls/lsutil/userpreferences.go:753,,,,go_only,0.0,,,
set_file,SetFile,Diagnostic,tsc/internal/ast/diagnostic.go:76,set_file,tsox-core/src/symlinks/sync_string_set.rs:75,KnownSymlinks,exact,1.0,,,
set_file,SetFile,KnownSymlinks,tsc/internal/symlinks/knownsymlinks.go:65,set_file,tsox-core/src/symlinks/sync_string_set.rs:75,KnownSymlinks,exact,1.0,,,
set_file_content,,,,set_file_content,tsox-lsp/src/fourslash/session.rs:322,Session,rust_only,0.0,,,
set_file_ids_list,setFileIdsList,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:339,,,,go_only,0.0,,,
set_file_info_and_emit_signatures,setFileInfoAndEmitSignatures,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:223,,,,go_only,0.0,,,
set_file_info_and_emit_signatures,setFileInfoAndEmitSignatures,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:118,,,,go_only,0.0,,,
set_file_infos,setFileInfos,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:301,,,,go_only,0.0,,,
set_flow_node,setFlowNode,,tsc/internal/binder/binder.go:2511,set_flow_node,tsox-frontend/src/ast/symbol_map.rs:45,NodeSymbolMap,exact,1.0,,,
set_flow_node_referenced,setFlowNodeReferenced,,tsc/internal/binder/binder.go:538,set_flow_node_referenced,tsox-checker/src/binder/flow_bind_binder.rs:121,Binder,exact,1.0,,,
set_format_code_setting,,,,set_format_code_setting,tsox-lsp/src/ls/lsutil_format_code_options.rs:182,FormatCodeSettings,rust_only,0.0,,,
set_has_change,setHasChange,diffTableWriter,tsc/internal/fourslash/statebaseline.go:169,,,,go_only,0.0,,,
set_has_lazy_js_doc,SetHasLazyJSDoc,SourceFile,tsc/internal/ast/ast.go:2741,set_has_lazy_jsdoc,tsox-frontend/src/ast/node_source_file.rs:48,SourceFile,fuzzy,0.973,,,
set_imports_of_source_file,SetImportsOfSourceFile,,tsc/internal/ast/utilities.go:906,,,,go_only,0.0,,,
set_in_child,setInChild,JSXTransformer,tsc/internal/transformers/jsxtransforms/jsx.go:102,,,,go_only,0.0,,,
set_in_iteration_statement_and,setInIterationStatementAnd,classFieldsTransformer,tsc/internal/transformers/estransforms/classfields.go:734,,,,go_only,0.0,,,
set_initializer,SetInitializer,MutableNode,tsc/internal/ast/ast.go:777,,,,go_only,0.0,,,
set_inner,,,,set_inner,tsox-frontend/src/ast/diagnostic.rs:154,DiagnosticsCollection,rust_only,0.0,,,
set_item_defaults,setItemDefaults,LanguageService,tsc/internal/ls/completions.go:4834,,,,go_only,0.0,,,
set_javascript_file,,,,set_javascript_file,tsox-frontend/src/parser/impl_chunk_parser.rs:38,Parser,rust_only,0.0,,,
set_js_diagnostics,SetJSDiagnostics,SourceFile,tsc/internal/ast/ast.go:2725,,,,go_only,0.0,,,
set_js_doc_cache,SetJSDocCache,SourceFile,tsc/internal/ast/ast.go:2737,set_jsdoc_cache,tsox-frontend/src/ast/node_source_file.rs:44,SourceFile,fuzzy,0.968,,,
set_js_doc_diagnostics,SetJSDocDiagnostics,SourceFile,tsc/internal/ast/ast.go:2733,,,,go_only,0.0,,,
set_language_variant,SetLanguageVariant,Scanner,tsc/internal/scanner/scanner.go:406,set_language_variant,tsox-frontend/src/scanner/impl_chunk_scanner.rs:76,Scanner,exact,1.0,,,
set_last_non_trivia_position,setLastNonTriviaPosition,ChangeTrackerWriter,tsc/internal/printer/changetrackerwriter.go:90,,,,go_only,0.0,,,
set_locale,SetLocale,Server,tsc/internal/lsp/server.go:787,,,,go_only,0.0,,,
set_locale,SetLocale,host,tsc/internal/contentmapper/hostimpl.go:566,,,,go_only,0.0,,,
set_location,SetLocation,Diagnostic,tsc/internal/ast/diagnostic.go:77,,,,go_only,0.0,,,
set_m_time,SetMTime,host,tsc/internal/execute/build/host.go:98,,,,go_only,0.0,,,
set_m_time,SetMTime,host,tsc/internal/execute/incremental/host.go:30,,,,go_only,0.0,,,
set_member_declared_by_spread_assignment,setMemberDeclaredBySpreadAssignment,,tsc/internal/ls/completions.go:4544,,,,go_only,0.0,,,
set_message_chain,SetMessageChain,Diagnostic,tsc/internal/ast/diagnostic.go:88,,,,go_only,0.0,,,
set_modifiers,setModifiers,BinaryExpression,tsc/internal/ast/ast.go:2058,,,,go_only,0.0,,,
set_modifiers,setModifiers,ModifiersBase,tsc/internal/ast/ast.go:1526,,,,go_only,0.0,,,
set_modifiers,SetModifiers,MutableNode,tsc/internal/ast/ast.go:239,,,,go_only,0.0,,,
set_modifiers,setModifiers,NamedMemberBase,tsc/internal/ast/ast.go:1928,,,,go_only,0.0,,,
set_modifiers,setModifiers,NodeDefault,tsc/internal/ast/ast.go:1220,,,,go_only,0.0,,,
set_nested_value,setNestedValue,,tsc/internal/ls/lsutil/userpreferences.go:655,,,,go_only,0.0,,,
set_node_links_for_private_identifier_scope,setNodeLinksForPrivateIdentifierScope,Checker,tsc/internal/checker/checker.go:10707,,,,go_only,0.0,,,
set_on_error,SetOnError,Scanner,tsc/internal/scanner/scanner.go:402,,,,go_only,0.0,,,
set_options_from_test_config,SetOptionsFromTestConfig,,tsc/internal/testutil/harnessutil/harnessutil.go:291,,,,go_only,0.0,,,
set_original,SetOriginal,EmitContext,tsc/internal/printer/emitcontext.go:446,set_original,tsox-checker/src/checker/nodecopy_builder.rs:47,EmitContextStub,exact,1.0,,,
set_original_ex,SetOriginalEx,EmitContext,tsc/internal/printer/emitcontext.go:454,,,,go_only,0.0,,,
set_package_jsons,setPackageJsons,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:383,,,,go_only,0.0,,,
set_package_jsons,setPackageJsons,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:189,,,,go_only,0.0,,,
set_parent,setParent,MetadataTransformer,tsc/internal/transformers/tstransforms/metadata.go:71,set_parent,tsox-frontend/src/ast/node_node.rs:69;tsox-frontend/src/ast/symbol_symbol.rs:44,Node;Symbol,exact,1.0,,,
set_parent_in_children,SetParentInChildren,,tsc/internal/ast/utilities.go:899,,,,go_only,0.0,,,
set_parent_pointers,,,,set_parent_pointers,tsox-checker/src/binder/binder.rs:191;tsox-checker/src/checker/checker_unused_diagnostics_checker_2.rs:303,Binder;Checker,rust_only,0.0,,,
set_parse_js_doc_for_node,SetParseJSDocForNode,,tsc/internal/ast/ast.go:23,,,,go_only,0.0,,,
set_parsed_options,SetParsedOptions,ParsedCommandLine,tsc/internal/tsoptions/parsedcommandline.go:306,,,,go_only,0.0,,,
set_pos,setPos,ChangeTrackerWriter,tsc/internal/printer/changetrackerwriter.go:74,set_pos,tsox-frontend/src/scanner/regexp_reg_exp_flag_modifiers.rs:170,RegExpParser,exact,1.0,,,
set_pos,setPos,regExpParser,tsc/internal/scanner/regexp.go:113,set_pos,tsox-frontend/src/scanner/regexp_reg_exp_flag_modifiers.rs:170,RegExpParser,exact,1.0,,,
set_potential_project_reference,setPotentialProjectReference,Project,tsc/internal/project/project.go:363,,,,go_only,0.0,,,
set_private_identifier,setPrivateIdentifier,classFieldsTransformer,tsc/internal/transformers/estransforms/classfields.go:3102,scan_private_identifier,tsox-frontend/src/scanner/impl_chunk_scanner_3.rs:133;tsox-frontend/src/scanner/tests.rs:30,Scanner,fuzzy,0.889,,,
set_raw_fields_from_config,setRawFieldsFromConfig,,tsc/internal/ls/lsutil/userpreferences.go:669,,,,go_only,0.0,,,
set_referenced_import_declaration,SetReferencedImportDeclaration,EmitResolver,tsc/internal/checker/emitresolver.go:869,,,,go_only,0.0,,,
set_referenced_map,setReferencedMap,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:345,,,,go_only,0.0,,,
set_referenced_map,setReferencedMap,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:311,,,,go_only,0.0,,,
set_referenced_map,setReferencedMap,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:140,,,,go_only,0.0,,,
set_related_info,SetRelatedInfo,Diagnostic,tsc/internal/ast/diagnostic.go:100,,,,go_only,0.0,,,
set_repopulate_info,SetRepopulateInfo,Diagnostic,tsc/internal/ast/diagnostic.go:80,,,,go_only,0.0,,,
set_requires_scope_change_cache,setRequiresScopeChangeCache,Checker,tsc/internal/checker/checker.go:1548,,,,go_only,0.0,,,
set_resolved_root,setResolvedRoot,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:442,,,,go_only,0.0,,,
set_return_flow_node,setReturnFlowNode,,tsc/internal/binder/binder.go:2518,,,,go_only,0.0,,,
set_root,setRoot,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:319,,,,go_only,0.0,,,
set_root_of_incremental_program,setRootOfIncrementalProgram,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:259,,,,go_only,0.0,,,
set_root_of_non_incremental_program,setRootOfNonIncrementalProgram,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:375,,,,go_only,0.0,,,
set_script_target,SetScriptTarget,Scanner,tsc/internal/scanner/scanner.go:410,set_script_target,tsox-frontend/src/scanner/impl_chunk_scanner.rs:72,Scanner,exact,1.0,,,
set_semantic_diagnostics,setSemanticDiagnostics,readableBuildInfo,tsc/internal/execute/tsctests/readablebuildinfo.go:358,,,,go_only,0.0,,,
set_semantic_diagnostics,setSemanticDiagnostics,toBuildInfo,tsc/internal/execute/incremental/snapshottobuildinfo.go:329,,,,go_only,0.0,,,
set_semantic_diagnostics,setSemanticDiagnostics,toSnapshot,tsc/internal/execute/incremental/buildinfotosnapshot.go:153,,,,go_only,0.0,,,
set_skip_js_doc_leading_asterisks,SetSkipJSDocLeadingAsterisks,Scanner,tsc/internal/scanner/scanner.go:316,set_skip_jsdoc_leading_asterisks,tsox-frontend/src/scanner/impl_chunk_scanner.rs:213,Scanner,fuzzy,0.985,,,
set_skip_jsdoc_leading_asterisks_raw,,,,set_skip_jsdoc_leading_asterisks_raw,tsox-frontend/src/scanner/impl_chunk_scanner.rs:233,Scanner,rust_only,0.0,,,
set_skip_trivia,SetSkipTrivia,Scanner,tsc/internal/scanner/scanner.go:324,set_skip_trivia,tsox-frontend/src/scanner/impl_chunk_scanner.rs:81,Scanner,exact,1.0,,,
set_skipped_on_no_emit,SetSkippedOnNoEmit,Diagnostic,tsc/internal/ast/diagnostic.go:79,,,,go_only,0.0,,,
set_snippet_element,SetSnippetElement,EmitContext,tsc/internal/printer/emitcontext.go:598,,,,go_only,0.0,,,
set_source_content,SetSourceContent,Generator,tsc/internal/sourcemap/generator.go:101,set_source_content,tsox-emit/src/sourcemap/generator.rs:95;tsox-emit/src/sourcemap/tests.rs:60,Generator,exact,1.0,,,
set_source_content_for_second_source_only,,,,set_source_content_for_second_source_only,tsox-emit/src/sourcemap/tests.rs:81,,rust_only,0.0,,,
set_source_content_for_second_source_only_serialized,,,,set_source_content_for_second_source_only_serialized,tsox-emit/src/sourcemap/tests.rs:116,,rust_only,0.0,,,
set_source_content_source_index_out_of_range,,,,set_source_content_source_index_out_of_range,tsox-emit/src/sourcemap/tests.rs:103,,rust_only,0.0,,,
set_source_file,setSourceFile,Printer,tsc/internal/printer/printer.go:5065,,,,go_only,0.0,,,
set_source_map_range,SetSourceMapRange,EmitContext,tsc/internal/printer/emitcontext.go:631,,,,go_only,0.0,,,
set_source_map_source,setSourceMapSource,Printer,tsc/internal/printer/printer.go:5816,,,,go_only,0.0,,,
set_structured_type_members,setStructuredTypeMembers,Checker,tsc/internal/checker/checker.go:25496,,,,go_only,0.0,,,
set_symlinks_from_resolutions,SetSymlinksFromResolutions,KnownSymlinks,tsc/internal/symlinks/knownsymlinks.go:81,set_symlinks_from_resolutions,tsox-core/src/symlinks/sync_string_set.rs:161,KnownSymlinks,exact,1.0,,,
set_synthetic_leading_comments,SetSyntheticLeadingComments,EmitContext,tsc/internal/printer/emitcontext.go:1013,,,,go_only,0.0,,,
