key,seconds
compiler/jsFileCompilationBindMultipleDefaultExports.ts,0.10
compiler/jsFileCompilationBindReachabilityErrors.ts,0.10
compiler/jsFileCompilationBindStrictModeErrors.ts,0.10
compiler/jsFileCompilationConstModifier.ts,0.10
compiler/jsFileCompilationConstructorOverloadSyntax.ts,0.10
compiler/jsFileCompilationDecoratorSyntax.ts,0.10
compiler/jsFileCompilationEmitBlockedCorrectly.ts,0.10
compiler/jsFileCompilationEnumSyntax.ts,0.10
compiler/jsFileCompilationErrorOnDeclarationsWithJsFileReferenceWithNoOut.ts,0.10
compiler/jsFileCompilationErrorOnDeclarationsWithJsFileReferenceWithOutDir.ts,0.10
compiler/jsFileCompilationExportAssignmentSyntax.ts,0.10
compiler/jsFileCompilationExternalPackageError.ts,0.10
compiler/jsFileCompilationFunctionOverloadSyntax.ts,0.10
compiler/jsFileCompilationHeritageClauseSyntaxOfClass.ts,0.10
compiler/jsFileCompilationImportEqualsSyntax.ts,0.10
compiler/jsFileCompilationInterfaceSyntax.ts,0.10
compiler/jsFileCompilationMethodOverloadSyntax.ts,0.10
compiler/jsFileCompilationModuleSyntax.ts,0.10
compiler/jsFileCompilationNoErrorWithoutDeclarationsWithJsFileReferenceWithNoOut.ts,0.10
compiler/jsFileCompilationOptionalClassElementSyntaxOfClass.ts,0.10
compiler/jsFileCompilationOptionalParameter.ts,0.10
compiler/jsFileCompilationPublicMethodSyntaxOfClass.ts,0.10
compiler/jsFileCompilationPublicParameterModifier.ts,0.10
compiler/jsFileCompilationReturnTypeSyntaxOfFunction.ts,0.10
compiler/jsFileCompilationSyntaxError.ts,0.10
compiler/jsFileCompilationTypeAliasSyntax.ts,0.10
compiler/jsFileCompilationTypeArgumentSyntaxOfCall.ts,0.10
compiler/jsFileCompilationTypeOfParameter.ts,0.10
compiler/jsFileCompilationTypeParameterSyntaxOfClass.ts,0.10
compiler/jsFileCompilationTypeParameterSyntaxOfClassExpression.ts,0.10
compiler/jsFileCompilationTypeParameterSyntaxOfFunction.ts,0.10
compiler/jsFileCompilationTypeSyntaxOfVar.ts,0.10
compiler/jsFileCompilationWithJsEmitPathSameAsInput.ts,0.10
compiler/jsFileCompilationWithMapFileAsJs.ts,0.10
compiler/jsFileCompilationWithMapFileAsJsWithInlineSourceMap.ts,0.10
compiler/jsFileCompilationWithMapFileAsJsWithOutDir.ts,0.10
compiler/jsFileCompilationWithoutOut.ts,0.10
compiler/jsFileESModuleWithEnumTag.ts,0.10
compiler/jsFileFunctionOverloads.ts,0.10
compiler/jsFileFunctionOverloads2.ts,0.10
compiler/jsFileFunctionParametersAsOptional.ts,0.10
compiler/jsFileFunctionParametersAsOptional2.ts,0.10
compiler/jsFileImportPreservedWhenUsed.ts,0.10
compiler/jsFileMethodOverloads.ts,0.10
compiler/jsFileMethodOverloads2.ts,0.10
compiler/jsFileMethodOverloads3.ts,0.10
compiler/jsFileMethodOverloads4.ts,0.10
compiler/jsFileMethodOverloads5.ts,0.10
compiler/jsFunctionWithPrototypeNoErrorTruncationNoCrash.ts,0.10
compiler/jsNegativeElementAccessNotBound.ts,0.10
compiler/jsNoImplicitAnyNoCascadingReferenceErrors.ts,0.10
compiler/jsPropertyAssignedAfterMethodDeclaration.ts,0.10
compiler/jsPropertyAssignedAfterMethodDeclaration_nonError.ts,0.10
compiler/jsSelfReferencingArgumentsFunction.ts,0.10
compiler/jsSpeculativeParsingError.ts,0.10
compiler/jsTypedefMergedWithModuleExportProperty.ts,0.10
compiler/jsdocAccessEnumType.ts,0.10
compiler/jsdocArrayObjectPromiseImplicitAny.ts,0.10
compiler/jsdocArrayObjectPromiseNoImplicitAny.ts,0.10
compiler/jsdocBackslash.ts,0.10
compiler/jsdocBracelessTypeTag1.ts,0.10
compiler/jsdocCallbackAndType.ts,0.10
compiler/jsdocCallbackParamQualifiedName.ts,0.10
compiler/jsdocClassMissingTypeArguments.ts,0.10
compiler/jsdocCommentDefaultExport.ts,13.12
compiler/jsdocExtendsClauseMismatch.ts,0.10
compiler/jsdocFunctionClassPropertiesDeclaration.ts,0.10
compiler/jsdocFunctionTypeFalsePositive.ts,0.10
compiler/jsdocIllegalTags.ts,0.10
compiler/jsdocImportTypeNodeNamespace.ts,0.10
compiler/jsdocImportTypeResolution.ts,0.10
compiler/jsdocModifiersInClass.ts,0.10
compiler/jsdocModifiersInObjectLiteral.ts,0.10
compiler/jsdocMultilineUnion.ts,0.10
compiler/jsdocNonIdentifierPropertiesAndParams.ts,0.10
compiler/jsdocParamTagInvalid.ts,0.10
compiler/jsdocParamTagOnPropertyInitializer.ts,0.10
compiler/jsdocParameterParsingInfiniteLoop.ts,0.10
compiler/jsdocPropertyTagInvalid.ts,0.10
compiler/jsdocReferenceGlobalTypeInCommonJs.ts,0.10
compiler/jsdocResolveNameFailureInTypedef.ts,0.10
compiler/jsdocRestParameter.ts,0.10
compiler/jsdocRestParameter_es6.ts,0.10
compiler/jsdocSatisfiesTagWithParamTag.ts,0.10
compiler/jsdocThisTagWithThisParameter.ts,0.10
compiler/jsdocTypeCast.ts,0.10
compiler/jsdocTypeGenericInstantiationAttempt.ts,0.10
compiler/jsdocTypeNongenericInstantiationAttempt.ts,0.10
compiler/jsdocTypecastNoTypeNoCrash.ts,0.10
compiler/jsdocTypedefBeforeParenthesizedExpression.ts,0.10
compiler/jsdocTypedefMissingType.ts,0.10
compiler/jsdocTypedefNoCrash.ts,0.10
compiler/jsdocTypedefNoCrash2.ts,0.10
compiler/jsdocTypedef_propertyWithNoType.ts,0.10
compiler/jsdocUnexpectedCharacter.ts,0.10
compiler/jsonFileImportChecksCallCorrectlyTwice.ts,0.10
compiler/jsonImportMultipleTopLevelObjects.ts,0.10
compiler/jsxChildrenGenericContextualTypes.tsx,3.41
compiler/jsxComponentTypeErrors.tsx,4.31
compiler/jsxDeclarationsWithEsModuleInteropNoCrash.tsx,0.10
compiler/jsxEmptyExpressionNotCountedAsChild.tsx,14.12
compiler/jsxFragReactReferenceErrors.tsx,0.50
compiler/jsxImportSourceCheckJs.ts,0.10
compiler/jsxNamespaceImplicitImportJSXNamespaceFromConfigPickedOverGlobalOne.tsx,5.92
compiler/jsxNamespaceNoElementChildrenAttributeReactJsx.tsx,8.02
compiler/jsxPreserveWithJsInput.ts,0.10
compiler/jsxRuntimePragma.ts,13.82
compiler/largeTupleTypes.ts,19.93
compiler/lateBoundAssignmentCandidateJS1.ts,0.10
compiler/lateBoundAssignmentCandidateJS2.ts,0.10
compiler/lateBoundAssignmentCandidateJS3.ts,0.10
compiler/lateBoundMethodNameAssigmentJS.ts,0.10
compiler/letAndVarRedeclaration.ts,0.10
compiler/letConstMatchingParameterNames.ts,0.20
compiler/letDeclarations-es5-1.ts,4.01
compiler/letDeclarations-es5.ts,2.61
compiler/letDeclarations-invalidContexts.ts,0.10
compiler/letDeclarations-scopes.ts,0.10
compiler/letDeclarations-validContexts.ts,0.10
compiler/libReplacement.ts,0.11
compiler/libTypeScriptOverrideSimple.ts,0.10
compiler/libTypeScriptOverrideSimpleConfig.ts,0.10
compiler/libTypeScriptSubfileResolving.ts,0.10
compiler/libTypeScriptSubfileResolvingConfig.ts,0.10
compiler/localRequireFunction.ts,0.10
compiler/manyConstExports.ts,3.51
compiler/mappedTypeRecursiveInference.ts,30.18
compiler/maxNodeModuleJsDepthDefaultsToZero.ts,0.10
compiler/metadataOfUnionWithNull.ts,7.62
compiler/methodContainingLocalFunction.ts,2.61
compiler/missingCloseParenStatements.ts,0.10
compiler/missingMemberErrorHasShortPath.ts,0.10
compiler/misspelledJsDocTypedefTags.ts,0.10
compiler/modifierParenCast.ts,2.91
compiler/modularizeLibrary_UsingES5LibAndES6ArrayLib.ts,0.20
compiler/moduleAugmentationGlobal5.ts,0.10
compiler/moduleExportsTypeNoExcessPropertyCheckFromContainedLiteral.ts,0.10
compiler/moduleNodeImportRequireEmit.ts,9.72
compiler/modulePreserve5.ts,0.11
compiler/modulePreserveRequireDestructuring.ts,0.10
compiler/moduleResolutionWithExtensions_notSupported2.ts,0.10
compiler/moduleResolutionWithExtensions_unexpected.ts,0.10
compiler/moduleResolutionWithModule.ts,30.13
compiler/moduleResolutionWithSymlinks_preserveSymlinks.ts,0.10
compiler/moduleResolution_explicitNodeModulesImport.ts,0.10
compiler/moduleResolution_explicitNodeModulesImport_implicitAny.ts,0.10
compiler/moduledecl.ts,3.91
compiler/namespacesWithTypeAliasOnlyExportsMerge.ts,1.91
compiler/narrowBySwitchDiscriminantUndefinedCase1.ts,13.22
compiler/narrowingPlainJsNoCrash1.ts,0.10
compiler/nestedLoopWithOnlyInnerLetCaptured.ts,2.61
compiler/nestedLoops.ts,4.11
compiler/nestedSuperCallEmit.ts,3.01
compiler/neverAsDiscriminantType.ts,5.01
compiler/newLexicalEnvironmentForConvertedLoop.ts,4.11
compiler/noCrashOnParameterNamedRequire.ts,0.10
compiler/noEmitHelpers.ts,0.10
compiler/noEmitHelpers2.ts,0.10
compiler/noImplicitReturnInConstructors.ts,0.10
compiler/noImplicitReturnsExclusions.ts,0.10
compiler/noImplicitReturnsInAsync1.ts,0.10
compiler/noImplicitReturnsInAsync2.ts,0.10
compiler/noImplicitReturnsWithProtectedBlocks1.ts,0.10
compiler/noImplicitReturnsWithProtectedBlocks2.ts,0.10
compiler/noImplicitReturnsWithProtectedBlocks3.ts,0.10
compiler/noImplicitReturnsWithoutReturnExpression.ts,0.10
compiler/noImplicitThisBigThis.ts,3.70
compiler/noParameterReassignmentIIFEAnnotated.ts,0.10
compiler/noParameterReassignmentJSIIFE.ts,0.10
compiler/nonNullableAndObjectIntersections.ts,7.02
compiler/null.ts,0.10
compiler/numericExportNameDeclaration.ts,0.10
compiler/numericUnderscoredSeparator.ts,25.34
compiler/objectPropertyAsClass.ts,0.10
compiler/optionalChainWithInstantiationExpression2.ts,5.51
compiler/out-flag.ts,2.71
compiler/overloadOnConstAsTypeAnnotation.ts,0.10
compiler/panicSatisfiesOnExportEqualsDeclaration.ts,0.10
compiler/parameterDecoratorInJsFile.ts,0.10
compiler/parenthesizedJSDocCastAtReturnStatement.ts,0.10
compiler/parenthesizedJSDocCastDoesNotNarrow.ts,0.10
compiler/parseJsxElementInUnaryExpressionNoCrash1.ts,0.10
compiler/parseJsxElementInUnaryExpressionNoCrash2.ts,0.10
compiler/parseJsxElementInUnaryExpressionNoCrash3.ts,0.10
compiler/parseUnaryExpressionNoTypeAssertionInJsx1.ts,0.10
compiler/parseUnaryExpressionNoTypeAssertionInJsx2.ts,0.10
compiler/parseUnaryExpressionNoTypeAssertionInJsx3.ts,0.10
compiler/parserUnparsedTokenCrash1.ts,0.10
compiler/parsingDeepParenthensizedExpression.ts,0.10
compiler/privacyCannotNameAccessorDeclFile.ts,2.60
compiler/privacyGloGetter.ts,4.01
compiler/privateNameJsx.tsx,9.82
compiler/promiseTest.ts,0.10
compiler/properties.ts,2.71
compiler/pushTypeGetTypeOfAlias.ts,0.10
compiler/reachabilityChecks1.ts,0.11
compiler/reachabilityChecks10.ts,0.10
compiler/reachabilityChecks10_promoted.ts,0.10
compiler/reachabilityChecks11.ts,0.10
compiler/reachabilityChecks11_promoted.ts,0.10
compiler/reachabilityChecks2.ts,0.10
compiler/reachabilityChecks3.ts,0.10
compiler/reachabilityChecks5.ts,0.10
compiler/reachabilityChecks6.ts,0.10
compiler/reachabilityChecks7.ts,0.10
compiler/reachabilityChecks8.ts,0.10
compiler/reachabilityChecks9.ts,0.10
compiler/reachabilityChecks9_promoted.ts,0.10
compiler/reachabilityChecksIgnored.ts,0.10
compiler/reachabilityChecksIgnored_promoted.ts,0.10
compiler/reactImportDropped.ts,0.10
compiler/rectype.ts,30.11
compiler/recursiveConditionalTypes.ts,8.31
compiler/recursiveFunctionTypes.ts,30.11
compiler/recursiveIdenticalOverloadResolution.ts,30.12
compiler/recursiveInference1.ts,30.12
compiler/recursiveMods.ts,0.10
compiler/recursiveProperties.ts,3.81
compiler/recursiveResolveDeclaredMembers.ts,0.10
compiler/regexInvalidUtf8WithUnicodeFlag.ts,0.10
compiler/requireAsFunctionInExternalModule.ts,0.10
compiler/requireOfJsonFile.ts,0.10
compiler/requireOfJsonFileInJsFile.ts,0.10
compiler/requireOfJsonFileNonRelative.ts,0.10
compiler/requireOfJsonFileNonRelativeWithoutExtension.ts,0.10
compiler/requireOfJsonFileNonRelativeWithoutExtensionResolvesToTs.ts,0.10
compiler/requireOfJsonFileTypes.ts,0.10
compiler/requireOfJsonFileWithAlwaysStrictWithoutErrors.ts,0.10
compiler/requireOfJsonFileWithComputedPropertyName.ts,0.10
compiler/requireOfJsonFileWithDeclaration.ts,0.10
compiler/requireOfJsonFileWithEmptyObject.ts,0.10
compiler/requireOfJsonFileWithEmptyObjectWithErrors.ts,0.10
compiler/requireOfJsonFileWithErrors.ts,0.10
compiler/requireOfJsonFileWithModuleEmitUndefined.ts,0.10
compiler/requireOfJsonFileWithModuleNodeResolutionEmitEs2015.ts,0.10
compiler/requireOfJsonFileWithModuleNodeResolutionEmitEsNext.ts,0.10
compiler/requireOfJsonFileWithModuleNodeResolutionEmitUndefined.ts,0.10
compiler/requireOfJsonFileWithNoContent.ts,0.10
compiler/requireOfJsonFileWithSourceMap.ts,0.10
compiler/requireOfJsonFileWithTraillingComma.ts,0.10
compiler/requireOfJsonFileWithoutAllowJs.ts,0.10
compiler/requireOfJsonFileWithoutEsModuleInterop.ts,0.10
compiler/requireOfJsonFileWithoutExtension.ts,0.10
compiler/requireOfJsonFileWithoutExtensionResolvesToTs.ts,0.10
compiler/requireOfJsonFileWithoutOutDir.ts,0.10
compiler/requireOfJsonFileWithoutResolveJsonModule.ts,0.10
compiler/resolveNameWithNamspace.ts,0.10
compiler/resolvingClassDeclarationWhenInBaseTypeResolution.ts,30.15
compiler/restElementWithNumberPropertyName.ts,2.71
compiler/returnStatement1.ts,0.10
compiler/rewriteRelativeImportExtensionsDynamicImportCjs.ts,0.10
compiler/selfReferentialDefaultNoStackOverflow.ts,0.10
compiler/settingsSimpleTest.ts,0.10
compiler/shorthandOfExportedEntity02_targetES5_CommonJS.ts,3.91
compiler/sideEffectImports1.ts,0.10
compiler/sideEffectImports2.ts,0.10
compiler/sideEffectImports3.ts,0.10
compiler/sideEffectImports4.ts,0.10
compiler/simpleRecursionWithBaseCase1.ts,30.14
compiler/simpleRecursionWithBaseCase2.ts,30.08
compiler/sourceMap-Comment1.ts,3.00
compiler/sourceMap-Comments.ts,3.90
compiler/sourceMap-Comments2.ts,2.50
compiler/sourceMap-EmptyFile1.ts,3.71
compiler/sourceMap-InterfacePrecedingVariableDeclaration1.ts,3.91
compiler/sourceMap-LineBreaks.ts,3.81
compiler/sourceMap-NewLine1.ts,2.61
compiler/sourceMap-SemiColon1.ts,3.81
compiler/sourceMap-SingleSpace1.ts,3.01
compiler/sourceMap-StringLiteralWithNewLine.ts,0.20
compiler/sourceMapValidationDestructuringForArrayBindingPattern2.ts,0.20
compiler/sourceMapValidationDestructuringForArrayBindingPatternDefaultValues.ts,1.61
compiler/sourceMapValidationDestructuringForArrayBindingPatternDefaultValues2.ts,0.20
compiler/sourceMapValidationDestructuringForOfArrayBindingPattern.ts,0.20
compiler/sourceMapValidationDestructuringForOfArrayBindingPattern2.ts,0.10
compiler/sourceMapValidationDestructuringForOfArrayBindingPatternDefaultValues.ts,0.20
compiler/sourceMapValidationDestructuringForOfArrayBindingPatternDefaultValues2.ts,0.10
compiler/sourceMapValidationDestructuringForOfObjectBindingPattern.ts,0.20
compiler/sourceMapValidationDestructuringForOfObjectBindingPatternDefaultValues.ts,0.10
compiler/sourceMapValidationDestructuringParametertArrayBindingPattern.ts,0.10
compiler/sourceMapValidationDestructuringParametertArrayBindingPattern2.ts,0.20
compiler/sourceMapValidationDestructuringParametertArrayBindingPatternDefaultValues.ts,0.10
compiler/sourceMapValidationDestructuringParametertArrayBindingPatternDefaultValues2.ts,0.20
compiler/sourceMapValidationDestructuringVariableStatementArrayBindingPattern.ts,0.20
compiler/sourceMapValidationDestructuringVariableStatementArrayBindingPattern2.ts,0.10
compiler/sourceMapValidationDestructuringVariableStatementArrayBindingPattern3.ts,0.20
compiler/sourceMapValidationDestructuringVariableStatementArrayBindingPatternDefaultValues.ts,0.20
compiler/sourceMapValidationDestructuringVariableStatementArrayBindingPatternDefaultValues2.ts,1.60
compiler/sourceMapValidationDestructuringVariableStatementArrayBindingPatternDefaultValues3.ts,0.20
compiler/sourceMapValidationLabeled.ts,0.10
compiler/sourceMapValidationVarInDownLevelGenerator.ts,0.10
compiler/sourceMapWithCaseSensitiveFileNamesAndOutDir.ts,0.10
compiler/sourceMapWithNonCaseSensitiveFileNamesAndOutDir.ts,0.10
compiler/spreadObjectPermutations.ts,5.91
compiler/stableTypeOrdering.ts,0.10
compiler/strictOptionalProperties3.ts,0.10
compiler/strictOptionalProperties4.ts,0.10
compiler/stripInternal1.ts,0.10
compiler/stripMembersOptionality.ts,6.01
compiler/subclassThisTypeAssignable01.ts,0.10
compiler/subclassThisTypeAssignable02.ts,0.11
compiler/superNoModifiersCrash.ts,0.10
compiler/superPropertyAccess1.ts,3.20
compiler/superPropertyAccessInComputedPropertiesOfNestedType_ES5.ts,4.01
compiler/symbolLinkDeclarationEmitModuleNamesImportRef.ts,0.10
compiler/taggedTemplateStringsWithCurriedFunction.ts,2.70
compiler/taggedTemplateWithoutDeclaredHelper.ts,2.91
compiler/taggedTemplatesInModuleAndGlobal.ts,2.72
compiler/targetTypeBaseCalls.ts,0.10
compiler/thisInFunctionCallJs.ts,0.10
compiler/thisInObjectJs.ts,0.10
compiler/thisInPropertyBoundDeclarations.ts,4.81
compiler/this_inside-object-literal-getters-and-setters.ts,3.71
compiler/thislessFunctionsNotContextSensitive2.ts,7.71
compiler/topLevelBlockExpando.ts,0.10
compiler/trailingCommasES5.ts,3.60
compiler/transformArrowInBlockScopedLoopVarInitializer.ts,2.40
compiler/transformNestedGeneratorsWithTry.ts,4.01
compiler/transformParenthesizesConditionalSubexpression.ts,2.90
compiler/trivialSubtypeReductionNoStructuralCheck2.ts,3.80
compiler/truthinessCallExpressionCoercion4.ts,0.10
compiler/tryCatchFinallyControlFlow.ts,0.10
compiler/tsCheckPreservedAfterReference.ts,0.10
compiler/tslibInJs.ts,0.10
compiler/tsxStatelessComponentDefaultProps.tsx,4.11
compiler/typedArrays-es5.ts,3.91
compiler/typedefHoisting.ts,0.10
compiler/undefinedAsDiscriminantWithUnknown.ts,4.91
compiler/unicodeEscapesInJSDoc.ts,0.10
compiler/unicodeEscapesInNames01.ts,9.71
compiler/unicodeEscapesInNames03.ts,7.61
compiler/unicodeIdentifierNames.ts,0.10
compiler/uniqueSymbolJs.ts,0.10
compiler/uniqueSymbolJs2.ts,0.10
compiler/unknownSymbolOffContextualType1.ts,30.11
compiler/unmetTypeConstraintInJSDocImportCall.ts,0.10
compiler/unreachableDeclarations.ts,0.10
compiler/unreachableFlowAfterFinally.ts,0.10
compiler/unreachableFlowAfterThrowingForHead1.ts,0.10
compiler/unreachableFlowAfterThrowingForHead2.ts,0.10
compiler/unreachableFlowAfterThrowingForInOfHead1.ts,0.10
compiler/unreachableFlowAfterThrowingForInOfHead2.ts,0.10
compiler/unreachableJavascriptChecked.ts,0.10
compiler/unreachableJavascriptUnchecked.ts,0.10
compiler/unreachableSwitchTypeofAny.ts,0.10
compiler/unreachableSwitchTypeofUnknown.ts,0.10
compiler/unusedParameterUsedInTypeOf.ts,3.01
compiler/unusedTypeParameters_templateTag.ts,0.10
compiler/unusedTypeParameters_templateTag2.ts,0.10
compiler/useDefineForClassFieldsFlagDefault.ts,9.51
compiler/usedImportNotElidedInJs.ts,0.10
compiler/usingDeclarationsHoistedExportOrder.ts,0.10
compiler/wellKnownSymbolExpando.ts,6.51
compiler/yieldInForInInDownlevelGenerator.ts,0.90
